Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-12311,2024-02-04,2024-02-09,Second Class,Home Office,Central,Michigan,Furniture,Chairs,2944.71,8,0.15,-44.17
ORD-12312,2024-04-30,2024-05-07,Standard Class,Consumer,South,Florida,Office Supplies,Storage,187.34,1,0.0,52.46
ORD-12313,2024-02-03,2024-02-10,Standard Class,Consumer,Central,Michigan,Technology,Phones,124.6,1,0.0,27.41
ORD-12314,2025-08-29,2025-09-04,Standard Class,Consumer,West,Nevada,Office Supplies,Storage,129.24,2,0.15,18.74
ORD-12315,2023-10-07,2023-10-09,First Class,Home Office,West,California,Office Supplies,Paper,199.02,8,0.2,19.9
ORD-12316,2023-09-12,2023-09-18,Standard Class,Home Office,East,Massachusetts,Office Supplies,Fasteners,45.1,6,0.15,6.54
ORD-12317,2023-01-22,2023-01-29,Standard Class,Consumer,East,Virginia,Furniture,Chairs,1718.53,3,0.1,51.56
ORD-12318,2025-04-05,2025-04-08,First Class,Consumer,Central,Texas,Office Supplies,Paper,81.46,7,0.2,8.15
ORD-12319,2024-11-30,2024-12-03,First Class,Consumer,West,Oregon,Technology,Copiers,7869.36,8,0.0,1731.26
ORD-12320,2023-12-10,2023-12-13,First Class,Consumer,West,Nevada,Furniture,Bookcases,2077.21,7,0.0,249.27
ORD-12321,2024-07-26,2024-08-01,Standard Class,Consumer,South,Tennessee,Office Supplies,Binders,65.28,4,0.0,18.28
ORD-12322,2023-10-08,2023-10-15,Standard Class,Corporate,West,California,Office Supplies,Paper,189.7,8,0.3,1.9
ORD-12323,2025-08-17,2025-08-24,Standard Class,Consumer,Central,Wisconsin,Office Supplies,Storage,1393.51,7,0.0,390.18
ORD-12324,2024-02-25,2024-03-02,Standard Class,Consumer,South,North Carolina,Office Supplies,Storage,929.09,5,0.0,260.15
ORD-12325,2023-05-07,2023-05-13,Standard Class,Consumer,East,Massachusetts,Technology,Accessories,791.91,4,0.15,67.31
ORD-12326,2025-11-09,2025-11-15,Standard Class,Consumer,Central,Michigan,Office Supplies,Fasteners,159.24,7,0.0,44.59
ORD-12327,2023-12-04,2023-12-10,Standard Class,Consumer,East,Pennsylvania,Furniture,Chairs,1898.49,5,0.0,227.82
ORD-12328,2023-09-20,2023-09-27,Standard Class,Home Office,West,California,Office Supplies,Storage,110.17,1,0.0,30.85
ORD-12329,2025-08-29,2025-09-05,Standard Class,Corporate,South,Florida,Office Supplies,Fasteners,10.41,1,0.2,1.04
ORD-12330,2025-03-04,2025-03-09,Second Class,Consumer,West,Arizona,Office Supplies,Binders,29.82,7,0.1,5.67
ORD-12331,2025-12-21,2025-12-27,Standard Class,Corporate,West,California,Office Supplies,Art,70.93,2,0.1,13.48
ORD-12332,2025-07-05,2025-07-11,Standard Class,Consumer,West,Oregon,Furniture,Bookcases,334.8,2,0.1,10.04
ORD-12333,2025-11-25,2025-12-01,Standard Class,Consumer,West,Arizona,Technology,Copiers,13299.41,5,0.0,2925.87
ORD-12334,2025-12-25,2026-01-01,Standard Class,Consumer,West,Washington,Office Supplies,Labels,54.57,4,0.1,10.37
ORD-12335,2023-10-16,2023-10-21,Second Class,Consumer,East,Massachusetts,Technology,Copiers,3748.57,7,0.1,487.31
ORD-12336,2024-01-15,2024-01-18,First Class,Corporate,Central,Michigan,Furniture,Chairs,1799.46,3,0.15,-26.99
ORD-12337,2025-09-15,2025-09-21,Standard Class,Home Office,Central,Michigan,Furniture,Furnishings,375.5,5,0.2,-22.53
ORD-12338,2024-08-15,2024-08-22,Standard Class,Consumer,East,Massachusetts,Furniture,Furnishings,404.33,8,0.0,48.52
ORD-12339,2025-07-25,2025-07-31,Standard Class,Corporate,South,North Carolina,Furniture,Bookcases,2033.5,4,0.15,-30.5
ORD-12340,2023-09-16,2023-09-22,Standard Class,Consumer,West,Washington,Office Supplies,Art,112.57,8,0.15,16.32
ORD-12341,2025-11-21,2025-11-23,First Class,Corporate,Central,Wisconsin,Technology,Copiers,9118.37,3,0.1,1185.39
ORD-12342,2024-11-18,2024-11-25,Standard Class,Consumer,Central,Ohio,Technology,Accessories,1217.89,7,0.1,158.33
ORD-12343,2025-05-10,2025-05-14,Second Class,Consumer,South,Florida,Furniture,Furnishings,110.65,7,0.0,13.28
ORD-12344,2023-12-22,2023-12-28,Standard Class,Consumer,East,Pennsylvania,Technology,Copiers,1483.46,1,0.0,326.36
ORD-12345,2025-11-09,2025-11-15,Standard Class,Consumer,South,Alabama,Office Supplies,Binders,112.11,4,0.0,31.39
ORD-12346,2025-04-14,2025-04-20,Standard Class,Home Office,East,Virginia,Technology,Phones,596.15,2,0.0,131.15
ORD-12347,2023-01-05,2023-01-11,Standard Class,Consumer,East,New Jersey,Technology,Accessories,1090.13,7,0.0,239.83
ORD-12348,2024-10-21,2024-10-28,Standard Class,Consumer,East,Massachusetts,Office Supplies,Binders,113.87,5,0.0,31.88
ORD-12349,2023-04-16,2023-04-23,Standard Class,Consumer,Central,Texas,Office Supplies,Binders,328.45,6,0.0,91.97
ORD-12350,2024-12-26,2025-01-02,Standard Class,Home Office,Central,Wisconsin,Office Supplies,Paper,140.15,7,0.0,39.24
ORD-12351,2024-04-02,2024-04-07,Second Class,Home Office,Central,Texas,Office Supplies,Labels,155.67,8,0.0,43.59
ORD-12352,2025-09-30,2025-09-30,Same Day,Consumer,Central,Texas,Furniture,Tables,8987.47,8,0.1,269.62
ORD-12353,2023-12-17,2023-12-23,Standard Class,Corporate,East,Massachusetts,Office Supplies,Binders,113.92,2,0.0,31.9
ORD-12354,2024-06-26,2024-07-02,Standard Class,Home Office,East,New Jersey,Office Supplies,Labels,96.12,6,0.1,18.26
ORD-12355,2024-07-02,2024-07-07,Second Class,Corporate,West,California,Office Supplies,Storage,914.39,4,0.1,173.73
ORD-12356,2024-08-23,2024-08-29,Standard Class,Corporate,West,California,Office Supplies,Binders,57.72,1,0.4,-4.62
ORD-12357,2024-07-24,2024-07-30,Standard Class,Consumer,Central,Ohio,Office Supplies,Binders,62.82,4,0.0,17.59
ORD-12358,2025-07-14,2025-07-20,Standard Class,Corporate,Central,Texas,Furniture,Bookcases,2917.78,8,0.2,-175.07
ORD-12359,2025-08-11,2025-08-16,Second Class,Consumer,Central,Illinois,Office Supplies,Art,21.4,2,0.1,4.07
ORD-12360,2024-12-09,2024-12-11,First Class,Consumer,Central,Ohio,Office Supplies,Paper,30.77,2,0.3,0.31
ORD-12361,2024-03-20,2024-03-27,Standard Class,Consumer,South,Tennessee,Office Supplies,Paper,139.25,5,0.2,13.92
ORD-12362,2024-10-04,2024-10-06,First Class,Consumer,South,North Carolina,Furniture,Bookcases,2728.14,5,0.0,327.38
ORD-12363,2024-07-26,2024-07-26,Same Day,Corporate,East,New Jersey,Furniture,Tables,4221.91,6,0.0,506.63
ORD-12364,2023-08-16,2023-08-22,Standard Class,Home Office,East,Virginia,Office Supplies,Paper,58.6,6,0.0,16.41
ORD-12365,2025-03-08,2025-03-10,First Class,Home Office,South,Alabama,Office Supplies,Fasteners,61.93,3,0.1,11.77
ORD-12366,2024-04-18,2024-04-23,Second Class,Consumer,South,Florida,Office Supplies,Art,66.18,2,0.3,0.66
ORD-12367,2023-12-15,2023-12-22,Standard Class,Home Office,South,Florida,Technology,Phones,422.35,6,0.0,92.92
ORD-12368,2025-03-26,2025-03-28,First Class,Consumer,East,New Jersey,Furniture,Bookcases,1334.41,6,0.0,160.13
ORD-12369,2025-11-08,2025-11-14,Standard Class,Consumer,West,Washington,Office Supplies,Labels,28.56,3,0.2,2.86
ORD-12370,2025-01-06,2025-01-13,Standard Class,Consumer,East,New York,Office Supplies,Art,189.37,7,0.3,1.89
ORD-12371,2025-04-01,2025-04-07,Standard Class,Consumer,South,North Carolina,Office Supplies,Paper,131.09,6,0.15,19.01
ORD-12372,2024-10-14,2024-10-20,Standard Class,Consumer,East,New Jersey,Furniture,Bookcases,2620.06,6,0.1,78.6
ORD-12373,2024-07-30,2024-08-05,Standard Class,Consumer,Central,Illinois,Technology,Copiers,6432.8,2,0.1,836.26
ORD-12374,2025-10-20,2025-10-27,Standard Class,Consumer,Central,Texas,Office Supplies,Paper,24.43,1,0.0,6.84
ORD-12375,2024-09-24,2024-09-28,Second Class,Consumer,West,Washington,Furniture,Furnishings,67.42,1,0.0,8.09
ORD-12376,2024-02-25,2024-03-01,Second Class,Corporate,West,Arizona,Furniture,Bookcases,2555.62,7,0.4,-613.35
ORD-12377,2023-10-20,2023-10-26,Standard Class,Consumer,East,Virginia,Office Supplies,Binders,50.73,8,0.0,14.2
ORD-12378,2023-12-10,2023-12-16,Standard Class,Corporate,West,Nevada,Office Supplies,Fasteners,90.62,4,0.1,17.22
ORD-12379,2025-10-13,2025-10-18,Second Class,Consumer,East,New Jersey,Office Supplies,Labels,53.77,4,0.0,15.06
ORD-12380,2023-02-21,2023-02-28,Standard Class,Home Office,East,Virginia,Technology,Machines,5700.76,5,0.0,1254.17
ORD-12381,2023-01-05,2023-01-11,Standard Class,Corporate,South,North Carolina,Office Supplies,Labels,13.06,1,0.1,2.48
ORD-12382,2023-01-30,2023-02-06,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Art,153.35,6,0.0,42.94
ORD-12383,2025-10-14,2025-10-16,First Class,Corporate,South,Florida,Office Supplies,Paper,85.14,3,0.3,0.85
ORD-12384,2024-02-23,2024-03-01,Standard Class,Corporate,East,Virginia,Technology,Copiers,19947.0,5,0.1,2593.11
ORD-12385,2025-03-08,2025-03-15,Standard Class,Home Office,South,Georgia,Technology,Copiers,5944.2,2,0.3,-297.21
ORD-12386,2023-09-18,2023-09-25,Standard Class,Consumer,West,Oregon,Furniture,Tables,1474.66,3,0.2,-88.48
ORD-12387,2025-04-12,2025-04-19,Standard Class,Consumer,East,New Jersey,Furniture,Chairs,1823.59,7,0.2,-109.42
ORD-12388,2025-01-26,2025-02-01,Standard Class,Corporate,East,Virginia,Technology,Phones,6211.32,7,0.1,807.47
ORD-12389,2025-11-26,2025-12-02,Standard Class,Consumer,South,North Carolina,Office Supplies,Storage,166.38,1,0.0,46.59
ORD-12390,2025-10-09,2025-10-16,Standard Class,Home Office,East,Virginia,Office Supplies,Labels,9.44,1,0.1,1.79
ORD-12391,2023-04-01,2023-04-04,First Class,Consumer,East,Massachusetts,Technology,Copiers,13461.26,5,0.1,1749.96
ORD-12392,2024-01-12,2024-01-18,Standard Class,Consumer,West,Nevada,Office Supplies,Labels,19.6,5,0.0,5.49
ORD-12393,2024-03-13,2024-03-18,Second Class,Consumer,Central,Illinois,Office Supplies,Binders,142.28,3,0.0,39.84
ORD-12394,2025-08-16,2025-08-19,First Class,Consumer,West,Oregon,Office Supplies,Binders,95.52,5,0.1,18.15
ORD-12395,2025-12-16,2025-12-22,Standard Class,Consumer,South,Alabama,Technology,Phones,321.15,4,0.1,41.75
ORD-12396,2025-03-25,2025-03-31,Standard Class,Home Office,South,North Carolina,Furniture,Bookcases,666.32,1,0.0,79.96
ORD-12397,2025-03-21,2025-03-28,Standard Class,Home Office,East,Massachusetts,Office Supplies,Binders,10.58,3,0.0,2.96
ORD-12398,2024-03-11,2024-03-18,Standard Class,Corporate,East,New York,Office Supplies,Fasteners,35.74,5,0.1,6.79
ORD-12399,2023-10-08,2023-10-10,First Class,Consumer,East,New York,Office Supplies,Paper,105.42,7,0.5,-17.92
ORD-12400,2025-04-11,2025-04-18,Standard Class,Consumer,Central,Wisconsin,Office Supplies,Labels,61.67,5,0.0,17.27
ORD-12401,2023-12-10,2023-12-16,Standard Class,Consumer,South,North Carolina,Office Supplies,Fasteners,67.97,8,0.15,9.86
ORD-12402,2025-09-10,2025-09-13,First Class,Consumer,West,Washington,Office Supplies,Art,26.48,1,0.2,2.65
ORD-12403,2023-10-30,2023-11-06,Standard Class,Corporate,West,Arizona,Office Supplies,Paper,28.68,2,0.3,0.29
ORD-12404,2025-06-02,2025-06-05,First Class,Consumer,East,Pennsylvania,Office Supplies,Binders,35.06,1,0.2,3.51
ORD-12405,2023-08-21,2023-08-21,Same Day,Corporate,West,Washington,Office Supplies,Labels,18.03,3,0.3,0.18
ORD-12406,2023-09-02,2023-09-07,Second Class,Consumer,South,Florida,Technology,Accessories,227.88,5,0.1,29.62
ORD-12407,2024-07-03,2024-07-07,Second Class,Home Office,Central,Illinois,Office Supplies,Fasteners,60.94,3,0.3,0.61
ORD-12408,2023-06-21,2023-06-24,First Class,Corporate,South,Georgia,Office Supplies,Binders,234.45,4,0.0,65.65
ORD-12409,2025-06-26,2025-06-29,First Class,Consumer,West,California,Office Supplies,Storage,1654.95,7,0.2,165.5
ORD-12410,2025-07-08,2025-07-08,Same Day,Consumer,East,Pennsylvania,Technology,Copiers,12962.91,8,0.0,2851.84
ORD-12411,2025-07-04,2025-07-08,Second Class,Consumer,West,Oregon,Office Supplies,Binders,274.26,6,0.0,76.79
ORD-12412,2024-05-09,2024-05-12,First Class,Corporate,Central,Michigan,Office Supplies,Storage,802.4,5,0.1,152.46
ORD-12413,2025-09-27,2025-10-03,Standard Class,Home Office,South,North Carolina,Technology,Machines,13308.02,6,0.3,-665.4
ORD-12414,2024-09-02,2024-09-09,Standard Class,Corporate,South,Alabama,Furniture,Tables,4825.4,8,0.1,144.76
ORD-12415,2025-05-30,2025-06-05,Standard Class,Corporate,South,Alabama,Office Supplies,Labels,76.17,4,0.3,0.76
ORD-12416,2025-11-20,2025-11-26,Standard Class,Consumer,South,Alabama,Furniture,Tables,2947.42,3,0.5,-972.65
ORD-12417,2023-02-03,2023-02-06,First Class,Home Office,East,Virginia,Technology,Accessories,325.08,3,0.0,71.52
ORD-12418,2024-02-16,2024-02-20,Second Class,Corporate,East,Virginia,Office Supplies,Fasteners,18.18,4,0.5,-3.09
ORD-12419,2024-10-30,2024-11-06,Standard Class,Consumer,Central,Wisconsin,Furniture,Chairs,274.26,2,0.2,-16.46
ORD-12420,2023-01-25,2023-01-26,Same Day,Consumer,Central,Wisconsin,Furniture,Tables,1174.67,1,0.1,35.24
ORD-12421,2023-04-21,2023-04-28,Standard Class,Corporate,Central,Illinois,Office Supplies,Storage,1541.82,7,0.0,431.71
ORD-12422,2025-10-25,2025-10-31,Standard Class,Consumer,West,Oregon,Furniture,Furnishings,59.1,3,0.1,1.77
ORD-12423,2023-11-23,2023-11-26,First Class,Consumer,West,California,Technology,Phones,1895.64,4,0.0,417.04
ORD-12424,2023-06-24,2023-06-30,Standard Class,Home Office,Central,Wisconsin,Office Supplies,Storage,68.57,1,0.1,13.03
ORD-12425,2024-10-04,2024-10-10,Standard Class,Corporate,Central,Wisconsin,Furniture,Chairs,3229.73,6,0.3,-484.46
ORD-12426,2023-06-12,2023-06-19,Standard Class,Consumer,West,Washington,Furniture,Furnishings,1034.62,7,0.15,-15.52
ORD-12427,2023-09-02,2023-09-05,First Class,Consumer,Central,Illinois,Office Supplies,Storage,729.37,3,0.2,72.94
ORD-12428,2023-04-29,2023-05-06,Standard Class,Consumer,Central,Ohio,Office Supplies,Art,55.38,3,0.2,5.54
ORD-12429,2025-02-08,2025-02-14,Standard Class,Consumer,East,Pennsylvania,Furniture,Bookcases,895.02,2,0.5,-295.36
ORD-12430,2025-01-13,2025-01-19,Standard Class,Home Office,Central,Illinois,Technology,Copiers,1701.58,1,0.2,68.06
ORD-12431,2025-09-10,2025-09-17,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Fasteners,40.66,3,0.3,0.41
ORD-12432,2025-11-18,2025-11-24,Standard Class,Consumer,West,California,Furniture,Furnishings,94.51,5,0.1,2.84
ORD-12433,2025-02-28,2025-03-06,Standard Class,Consumer,Central,Illinois,Office Supplies,Fasteners,89.24,7,0.2,8.92
ORD-12434,2023-09-30,2023-10-07,Standard Class,Consumer,West,Arizona,Furniture,Bookcases,2937.89,5,0.15,-44.07
ORD-12435,2025-08-16,2025-08-22,Standard Class,Consumer,Central,Michigan,Office Supplies,Binders,67.89,4,0.3,0.68
ORD-12436,2023-09-12,2023-09-14,First Class,Home Office,South,Tennessee,Technology,Accessories,132.3,1,0.5,-30.43
ORD-12437,2024-09-26,2024-09-28,First Class,Home Office,West,Arizona,Technology,Machines,12561.22,6,0.0,2763.47
ORD-12438,2024-07-24,2024-07-30,Standard Class,Consumer,South,Alabama,Office Supplies,Labels,43.96,4,0.4,-3.52
ORD-12439,2024-06-11,2024-06-18,Standard Class,Consumer,West,Washington,Furniture,Chairs,2399.75,8,0.15,-36.0
ORD-12440,2024-10-04,2024-10-10,Standard Class,Consumer,Central,Texas,Office Supplies,Art,114.57,7,0.0,32.08
ORD-12441,2025-07-24,2025-07-31,Standard Class,Consumer,Central,Michigan,Office Supplies,Binders,51.9,1,0.3,0.52
ORD-12442,2024-05-02,2024-05-08,Standard Class,Consumer,East,Massachusetts,Furniture,Tables,3232.83,5,0.3,-484.92
ORD-12443,2023-08-13,2023-08-15,First Class,Consumer,Central,Wisconsin,Furniture,Bookcases,4673.75,8,0.2,-280.43
ORD-12444,2024-08-12,2024-08-19,Standard Class,Home Office,South,Florida,Office Supplies,Art,190.31,7,0.0,53.29
ORD-12445,2025-06-01,2025-06-06,Second Class,Consumer,South,Florida,Furniture,Tables,667.42,1,0.15,-10.01
ORD-12446,2025-03-26,2025-04-02,Standard Class,Home Office,East,New Jersey,Office Supplies,Fasteners,39.31,4,0.0,11.01
ORD-12447,2023-09-28,2023-10-04,Standard Class,Consumer,Central,Wisconsin,Office Supplies,Storage,741.64,6,0.0,207.66
ORD-12448,2023-07-24,2023-07-29,Second Class,Corporate,West,Oregon,Office Supplies,Fasteners,86.81,5,0.1,16.49
ORD-12449,2025-05-06,2025-05-13,Standard Class,Consumer,Central,Michigan,Office Supplies,Binders,170.53,4,0.1,32.4
ORD-12450,2024-07-31,2024-08-02,First Class,Consumer,Central,Ohio,Technology,Machines,5745.0,3,0.1,746.85
ORD-12451,2025-09-01,2025-09-04,First Class,Consumer,South,Georgia,Office Supplies,Fasteners,60.23,8,0.0,16.86
ORD-12452,2024-07-09,2024-07-14,Second Class,Consumer,East,Virginia,Technology,Copiers,903.29,1,0.2,36.13
ORD-12453,2024-09-05,2024-09-11,Standard Class,Consumer,East,Massachusetts,Office Supplies,Art,170.74,6,0.15,24.76
ORD-12454,2023-06-08,2023-06-12,Second Class,Consumer,South,Alabama,Technology,Accessories,253.68,2,0.0,55.81
ORD-12455,2023-06-04,2023-06-09,Second Class,Consumer,East,Virginia,Office Supplies,Art,195.54,8,0.3,1.96
ORD-12456,2024-12-30,2025-01-05,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Art,37.81,2,0.3,0.38
ORD-12457,2023-04-16,2023-04-22,Standard Class,Home Office,East,New Jersey,Office Supplies,Binders,119.73,7,0.0,33.52
ORD-12458,2023-12-31,2024-01-06,Standard Class,Consumer,East,New Jersey,Technology,Accessories,217.01,8,0.0,47.74
ORD-12459,2025-04-21,2025-04-27,Standard Class,Corporate,West,Washington,Office Supplies,Art,120.39,4,0.0,33.71
ORD-12460,2024-06-06,2024-06-13,Standard Class,Home Office,West,Nevada,Furniture,Chairs,268.95,2,0.0,32.27
ORD-12461,2025-01-21,2025-01-24,First Class,Consumer,East,Virginia,Furniture,Furnishings,101.45,4,0.0,12.17
ORD-12462,2023-12-14,2023-12-20,Standard Class,Consumer,South,Florida,Office Supplies,Fasteners,50.82,6,0.4,-4.07
ORD-12463,2023-06-22,2023-06-25,First Class,Consumer,Central,Michigan,Technology,Machines,4042.95,4,0.2,161.72
ORD-12464,2023-08-06,2023-08-13,Standard Class,Consumer,South,Florida,Office Supplies,Fasteners,19.78,3,0.0,5.54
ORD-12465,2023-07-01,2023-07-07,Standard Class,Corporate,East,New York,Furniture,Furnishings,545.91,5,0.0,65.51
ORD-12466,2023-07-12,2023-07-18,Standard Class,Consumer,West,Arizona,Office Supplies,Labels,54.06,3,0.0,15.14
ORD-12467,2024-04-10,2024-04-17,Standard Class,Consumer,Central,Michigan,Office Supplies,Storage,1256.5,6,0.2,125.65
ORD-12468,2024-03-18,2024-03-24,Standard Class,Consumer,Central,Illinois,Technology,Accessories,1432.15,8,0.0,315.07
ORD-12469,2024-12-23,2024-12-30,Standard Class,Consumer,East,Virginia,Technology,Machines,2984.67,8,0.0,656.63
ORD-12470,2023-05-25,2023-05-29,Second Class,Consumer,East,Virginia,Technology,Phones,3835.3,8,0.2,153.41
ORD-12471,2024-09-08,2024-09-10,First Class,Corporate,Central,Wisconsin,Office Supplies,Binders,30.9,2,0.1,5.87
ORD-12472,2025-06-16,2025-06-22,Standard Class,Home Office,West,California,Furniture,Bookcases,1331.73,3,0.1,39.95
ORD-12473,2025-10-05,2025-10-12,Standard Class,Corporate,Central,Texas,Office Supplies,Storage,210.46,5,0.2,21.05
ORD-12474,2023-05-11,2023-05-15,Second Class,Corporate,East,New Jersey,Office Supplies,Art,131.4,4,0.2,13.14
ORD-12475,2023-02-06,2023-02-13,Standard Class,Consumer,Central,Illinois,Office Supplies,Storage,164.4,4,0.3,1.64
ORD-12476,2025-09-15,2025-09-21,Standard Class,Consumer,East,New Jersey,Furniture,Tables,2014.68,4,0.0,241.76
ORD-12477,2024-04-05,2024-04-09,Second Class,Consumer,East,New Jersey,Furniture,Chairs,1632.48,3,0.15,-24.49
ORD-12478,2025-09-06,2025-09-13,Standard Class,Consumer,West,Arizona,Office Supplies,Labels,77.77,8,0.0,21.78
ORD-12479,2025-05-26,2025-06-02,Standard Class,Consumer,West,Arizona,Technology,Copiers,14598.78,5,0.2,583.95
ORD-12480,2025-08-22,2025-08-28,Standard Class,Home Office,South,Alabama,Office Supplies,Paper,68.98,5,0.2,6.9
ORD-12481,2024-03-12,2024-03-19,Standard Class,Home Office,East,New Jersey,Office Supplies,Art,103.66,4,0.1,19.7
ORD-12482,2023-07-19,2023-07-22,First Class,Corporate,South,North Carolina,Furniture,Bookcases,821.57,2,0.2,-49.29
ORD-12483,2024-03-08,2024-03-14,Standard Class,Home Office,West,California,Office Supplies,Paper,38.99,2,0.0,10.92
ORD-12484,2023-11-07,2023-11-12,Second Class,Consumer,West,Oregon,Office Supplies,Paper,148.69,8,0.1,28.25
ORD-12485,2023-09-30,2023-10-06,Standard Class,Corporate,Central,Michigan,Office Supplies,Fasteners,38.09,8,0.1,7.24
ORD-12486,2025-09-01,2025-09-08,Standard Class,Consumer,South,Florida,Office Supplies,Labels,60.88,5,0.1,11.57
ORD-12487,2025-08-05,2025-08-10,Second Class,Consumer,West,Nevada,Office Supplies,Storage,735.8,7,0.4,-58.86
ORD-12488,2023-02-12,2023-02-15,First Class,Consumer,South,North Carolina,Office Supplies,Binders,286.26,5,0.4,-22.9
ORD-12489,2025-09-26,2025-09-28,First Class,Consumer,West,Oregon,Office Supplies,Paper,6.84,1,0.3,0.07
ORD-12490,2024-08-08,2024-08-11,First Class,Home Office,West,Washington,Office Supplies,Storage,1029.58,6,0.1,195.62
ORD-12491,2025-05-26,2025-06-02,Standard Class,Corporate,East,New Jersey,Office Supplies,Binders,317.66,7,0.3,3.18
ORD-12492,2025-05-14,2025-05-20,Standard Class,Corporate,South,Georgia,Technology,Accessories,151.76,1,0.15,12.9
ORD-12493,2023-03-17,2023-03-23,Standard Class,Consumer,Central,Ohio,Office Supplies,Art,114.6,3,0.15,16.62
ORD-12494,2025-11-13,2025-11-16,First Class,Home Office,Central,Wisconsin,Office Supplies,Paper,24.64,8,0.0,6.9
ORD-12495,2023-09-16,2023-09-16,Same Day,Consumer,Central,Illinois,Office Supplies,Paper,106.58,4,0.0,29.84
ORD-12496,2023-07-19,2023-07-26,Standard Class,Corporate,East,New Jersey,Furniture,Furnishings,520.39,6,0.15,-7.81
ORD-12497,2024-11-29,2024-12-06,Standard Class,Home Office,Central,Michigan,Office Supplies,Paper,108.1,5,0.0,30.27
ORD-12498,2024-12-03,2024-12-06,First Class,Corporate,South,Tennessee,Furniture,Bookcases,1722.47,4,0.2,-103.35
ORD-12499,2025-01-01,2025-01-08,Standard Class,Corporate,South,Georgia,Office Supplies,Art,96.91,3,0.15,14.05
ORD-12500,2024-06-08,2024-06-15,Standard Class,Consumer,West,Nevada,Office Supplies,Binders,53.45,8,0.3,0.53
ORD-12501,2025-06-05,2025-06-09,Second Class,Home Office,West,California,Furniture,Bookcases,1253.95,5,0.2,-75.24
ORD-12502,2023-08-29,2023-09-05,Standard Class,Consumer,West,Oregon,Furniture,Tables,2386.62,2,0.1,71.6
ORD-12503,2024-03-26,2024-03-29,First Class,Consumer,Central,Illinois,Office Supplies,Labels,37.18,2,0.15,5.39
ORD-12504,2024-01-23,2024-01-29,Standard Class,Consumer,South,Alabama,Office Supplies,Paper,51.21,2,0.15,7.43
ORD-12505,2023-06-23,2023-06-30,Standard Class,Consumer,East,Virginia,Office Supplies,Fasteners,66.12,5,0.2,6.61
ORD-12506,2025-06-06,2025-06-09,First Class,Corporate,West,Nevada,Office Supplies,Paper,6.97,1,0.2,0.7
ORD-12507,2023-05-09,2023-05-12,First Class,Corporate,West,Oregon,Technology,Accessories,596.41,3,0.1,77.53
ORD-12508,2025-05-31,2025-06-03,First Class,Consumer,East,Virginia,Technology,Copiers,11252.36,5,0.2,450.09
ORD-12509,2025-11-05,2025-11-11,Standard Class,Consumer,South,North Carolina,Office Supplies,Labels,133.74,8,0.0,37.45
ORD-12510,2024-12-20,2024-12-23,First Class,Home Office,South,Alabama,Technology,Machines,17396.61,7,0.1,2261.56
ORD-12511,2025-11-29,2025-12-06,Standard Class,Consumer,West,Washington,Office Supplies,Paper,45.36,2,0.15,6.58
ORD-12512,2024-01-04,2024-01-06,First Class,Corporate,West,Washington,Furniture,Tables,2885.43,8,0.1,86.56
ORD-12513,2025-08-22,2025-08-29,Standard Class,Consumer,South,North Carolina,Technology,Phones,2204.98,6,0.5,-507.15
ORD-12514,2023-11-19,2023-11-25,Standard Class,Corporate,East,New Jersey,Office Supplies,Fasteners,24.33,1,0.0,6.81
ORD-12515,2025-11-09,2025-11-13,Second Class,Corporate,East,New York,Technology,Copiers,15618.25,6,0.5,-3592.2
ORD-12516,2023-03-27,2023-03-30,First Class,Consumer,Central,Texas,Furniture,Tables,9013.42,8,0.15,-135.2
ORD-12517,2023-11-20,2023-11-26,Standard Class,Corporate,Central,Illinois,Office Supplies,Storage,224.74,1,0.1,42.7
ORD-12518,2023-08-16,2023-08-23,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Storage,233.27,1,0.15,33.82
ORD-12519,2024-05-05,2024-05-09,Second Class,Home Office,Central,Michigan,Technology,Machines,2910.61,1,0.4,-407.49
ORD-12520,2025-03-26,2025-03-27,Same Day,Consumer,East,New Jersey,Furniture,Chairs,1268.72,7,0.15,-19.03
ORD-12521,2023-09-13,2023-09-18,Second Class,Consumer,South,Alabama,Furniture,Tables,4356.2,7,0.1,130.69
ORD-12522,2024-09-28,2024-10-04,Standard Class,Corporate,West,Oregon,Office Supplies,Paper,97.15,7,0.0,27.2
ORD-12523,2025-04-08,2025-04-13,Second Class,Consumer,East,New Jersey,Technology,Accessories,264.25,3,0.0,58.14
ORD-12524,2025-08-18,2025-08-22,Second Class,Consumer,Central,Wisconsin,Technology,Machines,5463.21,6,0.3,-273.16
ORD-12525,2023-03-12,2023-03-18,Standard Class,Home Office,Central,Illinois,Office Supplies,Paper,37.55,7,0.15,5.44
ORD-12526,2023-05-25,2023-05-31,Standard Class,Consumer,East,Virginia,Office Supplies,Art,136.14,6,0.1,25.87
ORD-12527,2024-03-11,2024-03-17,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Fasteners,3.84,1,0.0,1.08
ORD-12528,2023-12-09,2023-12-16,Standard Class,Consumer,South,North Carolina,Office Supplies,Storage,194.82,7,0.0,54.55
